Id,MSSubClass,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Log_SalePrice,Log_GrLivArea,Log_LotArea,Log_TotalBsmtSF,TotalSF,Age,Qual_GrLivArea
735,20,69.0,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,-0.7951514718918303,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,PConc,3,3,No,Unf,0,Unf,0,948,948,GasA,3,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,6,Typ,0,0,1968.0,Unf,1,300,3,3,Y,147,0,0,0,0,0,0,5,2007,WD,108000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,11.58989576532275,-1.2398463164802214,-0.016091762078857215,0.09154552711323331,-0.8169243992173228,0.08108702841554322,-0.9005878568301402
736,75,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,Rec,390,Unf,0,490,880,GasW,2,N,SBrkr,880,888,0,1768,0,0,1,1,2,1,3,6,Typ,2,3,1914.0,Unf,2,320,3,3,N,0,341,0,0,0,0,0,10,2006,WD,163000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.001511614739405,0.6292465573707301,0.3411262069094547,0.02662814955768593,0.09854896682772711,1.8337446426040154,0.6734543174266356
737,90,60.0,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-2.241782187109366,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,3,3,CBlock,0,0,None,None,0,None,0,0,0,GasA,4,N,FuseF,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,0,1949.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,93500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,11.445727410406752,-0.9621411308592118,-0.11188253221584439,-5.894038092795351,-1.8590057839707308,0.6432602254193928,-2.070721038966731
738,60,72.0,10463,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Norm,Norm,1.3747946009344731,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,893,893,GasA,5,Y,SBrkr,901,900,0,1801,0,0,2,1,3,1,4,8,Typ,1,4,2005.0,Fin,3,800,3,3,Y,0,116,0,0,0,0,0,6,2006,WD,239900,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.3879816172226,0.6847188347124107,0.27983767211144306,0.03941771830736285,0.15454866741027007,-1.1755354119460029,1.3377376525427018
739,90,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,4,Gd,GLQ,1200,Unf,0,0,1200,GasA,3,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,3,5,Typ,0,0,1980.0,None,0,0,0,0,Y,120,0,0,0,0,0,0,3,2009,WD,179000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,12.095146671399466,-0.5330368685879574,0.3411262069094547,0.2971658059272258,-0.20336246239989575,-0.48108616858830633,-0.7980185176566537
740,60,65.0,9313,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,864,864,GasA,5,Y,SBrkr,864,864,0,1728,0,0,2,1,3,1,4,7,Typ,0,0,2004.0,RFn,2,572,3,3,Y,187,56,0,0,0,0,0,4,2009,WD,190000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.154784614286667,0.5606031774070112,0.054733272110723305,0.010625531461720017,0.030375418292457424,-1.0432593655921558,0.6595085664190447
741,70,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,4,BrkTil,2,2,No,Unf,0,Unf,0,264,264,GasA,5,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,3,7,Typ,0,0,1910.0,Unf,2,360,3,4,Y,270,0,112,0,0,0,0,5,2007,WD,132000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.790564777297387,-0.002960281451987794,0.1134128858810546,-1.022273267230082,-1.0604013582718574,1.999089700546324,-0.7210959391370737
742,20,65.0,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,Feedr,Norm,-0.07183611428306244,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,Mn,GLQ,832,Unf,0,80,912,GasA,4,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,4,5,Typ,0,0,1962.0,Unf,1,288,3,3,Y,168,0,0,0,0,0,0,5,2008,WD,142000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.863589378812122,-1.3559153824561168,-0.5623787511812895,0.057779490483681785,-0.9045761044769554,0.34563912112323714,-0.3236435987040799
743,20,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4,3,No,Unf,0,Unf,0,1349,1349,GasA,5,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,3,6,Typ,0,0,2000.0,Unf,2,539,3,3,Y,120,55,0,0,0,0,0,12,2007,WD,179000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.095146671399466,-0.18203457315921376,-0.13327022431347535,0.3992770468927126,0.15941820659136074,-0.9771213424152324,0.5086325290836445
744,80,70.0,12886,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.7951514718918303,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Av,ALQ,444,Unf,0,76,520,GasA,5,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,3,6,Min2,1,3,1997.0,RFn,2,480,3,3,Y,302,0,0,0,100,0,0,10,2009,WD,175000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.07254696717504,0.06332373124701897,0.6825475681314338,-0.4320275723207759,-0.7097945372333276,0.3125701095347754,-0.7114770702883648
745,120,41.0,5395,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,No,GLQ,733,Unf,0,604,1337,GasA,4,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,Typ,1,3,1993.0,RFn,2,462,3,3,Y,96,0,70,168,0,0,0,10,2008,WD,180000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,12.100717685412471,-0.2088320811862502,-1.0006985902384467,0.391481295027099,0.1302009715048166,-0.7125692497075385,1.13026803880758
746,60,69.0,8963,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,5,4,CBlock,3,4,No,GLQ,575,ALQ,80,487,1142,GasA,5,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,4,11,Typ,2,3,1994.0,Fin,2,831,3,3,Y,0,204,0,0,0,0,0,7,2008,WD,299800,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.61087420020211,1.916041722184513,-0.019324531034680358,0.25394805274123766,1.5703671843123885,-0.15039605270368897,1.6236330383586615
747,60,69.0,8795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,300,Unf,0,652,952,GasA,5,Y,SBrkr,980,1276,0,2256,0,0,2,1,4,1,4,8,Typ,1,3,2000.0,Fin,2,554,3,3,Y,224,54,0,0,0,0,0,4,2009,WD,236000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.371591321286905,1.360429748001674,-0.055905704967600896,0.09521795485550365,0.7802844521804239,-0.910983319238309,0.8220032193435389
748,70,65.0,11700,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,0.6514792433257054,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,4,3,Stone,3,2,No,Unf,0,Unf,0,1240,1240,GasW,3,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,4,8,Typ,1,4,1950.0,Unf,4,864,3,3,N,181,0,386,0,0,0,0,5,2009,WD,265979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.491176396967154,1.8319975627999852,0.4958765056832787,0.32577175214857734,1.59836703460366,3.0572980713770996,0.9178080490568628
749,20,59.0,10593,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,No,GLQ,919,Unf,0,801,1720,GasA,5,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,4,7,Typ,1,3,1996.0,Fin,2,527,3,3,Y,240,56,154,0,0,0,0,3,2010,WD,260400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.469978029554953,0.5466840755418712,0.3037108432878911,0.6112710039198862,1.062717724683684,-0.7456382612960003,0.6566807288480639
750,50,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-1.518466829500598,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,Slab,0,0,None,None,0,None,0,0,0,Wall,3,N,FuseF,1088,441,0,1529,0,0,2,0,4,1,3,9,Mod,0,0,1945.0,Unf,1,240,3,3,N,92,0,185,0,0,0,0,4,2009,WD,98000,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.49273296168228,0.19361768798278506,-0.14359335968466602,-5.894038092795351,-1.2637046190823937,0.9078123181270867,-1.3313294687312536
751,50,55.0,8800,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,-1.518466829500598,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,No,Unf,0,Unf,0,576,576,GasA,4,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,3,7,Min2,0,0,1980.0,None,0,0,0,0,N,0,160,0,0,0,0,0,6,2010,WD,96500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11.477308649967686,-0.686851958770422,-0.0548069274975242,-0.3428889715219637,-1.036053662366404,2.0982967353117092,-1.4335456347421582
752,60,69.0,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,0.6514792433257054,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,Unf,0,660,660,GasA,5,Y,SBrkr,660,660,0,1320,0,0,2,1,3,1,4,6,Typ,0,0,2003.0,Fin,2,400,3,3,Y,0,48,0,0,0,0,0,8,2007,WD,162000,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11.995357787034976,-0.2472095249801025,-0.30044787488260816,-0.2242220749065017,-0.7146640764144183,-1.0763283771806176,0.4953914321197968
753,20,79.0,9236,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,Gd,GLQ,1200,Unf,0,279,1479,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4,6,Typ,0,0,1997.0,RFn,2,576,3,3,Y,168,27,0,0,0,0,0,7,2006,WD,217000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.28765724080691,0.12416299608776538,0.03868219217064045,0.47954936649361324,0.4941990252913458,-0.910983319238309,-0.06590398585948554
754,60,80.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,Mn,Unf,0,Unf,0,1030,1030,GasA,4,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,5,8,Typ,1,4,2005.0,RFn,3,878,3,3,Y,192,52,0,0,0,0,0,3,2006,WD,275500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.526346537332584,1.1426089592226745,0.23818673418007102,0.16390581365976487,0.6828936685586101,-1.1755354119460029,1.444053124414531
755,20,61.0,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,GLQ,439,LwQ,472,115,1026,GasA,4,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,4,5,Typ,0,0,1969.0,RFn,2,440,3,3,Y,171,48,0,0,0,0,0,7,2009,WD,156000,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.957617696467539,-1.0027783217370623,-0.2560595768920673,0.16051176309426768,-0.6270123711547859,0.11415604000400495,-0.26214860585082916
756,160,34.0,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3,3,PConc,4,3,No,GLQ,381,Unf,0,348,729,GasA,4,Y,SBrkr,742,729,0,1471,0,0,2,1,3,1,3,6,Typ,0,0,1999.0,Unf,2,440,3,3,Y,0,24,0,0,0,0,0,3,2009,WD,172500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,12.058158312538197,0.07763026614870541,-1.9923350586585116,-0.13752954192778585,-0.44683942145443034,-0.8779143076498472,-0.07400715659216997
757,60,68.0,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,20,Unf,0,846,866,GasA,5,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,4,7,Typ,0,0,2007.0,RFn,2,578,3,3,Y,144,105,0,0,0,0,0,4,2009,WD,212000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.264346270624157,0.6292465573707301,0.33556882711363506,0.012641972100479624,0.08150557969390969,-1.142466400357541,1.3248577911399395
758,60,69.0,11616,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,-0.07183611428306244,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,3,3,CBlock,3,3,Mn,Rec,438,Unf,0,234,672,GasA,3,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,3,6,Typ,1,3,1978.0,Fin,2,440,3,3,Y,335,0,0,0,0,0,0,4,2010,WD,158900,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.97603664577121,-0.10088375043348645,0.48194595673598634,-0.20851337397172726,-0.6197080623831499,-0.15039605270368897,-0.10509343836495869
759,160,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3,3,PConc,4,3,No,ALQ,549,Unf,0,195,744,GasA,4,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,3,6,Typ,0,0,1999.0,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,8,2008,WD,179400,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,12.097378802727306,0.13818311282198764,-2.665543223505878,-0.11977058919713009,-0.39205710566716007,-0.910983319238309,0.5736887095817658
760,60,65.0,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,Av,LwQ,56,ALQ,64,1198,1318,GasA,5,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,4,9,Typ,1,3,1995.0,RFn,3,752,3,3,Y,222,98,0,0,0,0,0,11,2007,WD,290000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.577639650232573,1.705498342658204,0.5857937794968928,0.3789938787396527,1.5606281059502072,-0.8117762844729237,1.5747479073072548
761,20,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,-0.07183611428306244,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,612,Unf,0,252,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3,5,Typ,0,0,2008.0,Unf,1,300,5,5,Y,0,0,0,0,0,0,450,10,2009,WD,127500,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.755879486687116,-1.5180047635934562,0.01000258051947879,0.010625531461720017,-1.0214450448231318,0.44484615588862236,-0.35186970817651086
762,30,60.0,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,Feedr,Norm,-0.7951514718918303,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,Mn,LwQ,405,Unf,0,740,1145,GasA,3,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,2,5,Min1,0,0,1965.0,Unf,2,440,3,3,Y,0,0,0,0,0,0,0,10,2009,WD,100000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.51293546492023,-0.2906908178801413,-0.5219572558753666,0.2562366999455119,-0.1473627618173528,1.6022615614847833,-0.7628502352482471
763,60,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,0.6514792433257054,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Mn,GLQ,24,Unf,0,732,756,GasA,5,Y,SBrkr,764,783,0,1547,0,0,2,1,3,1,4,7,Typ,0,0,2009.0,Unf,2,614,3,3,Y,169,45,0,0,0,0,0,6,2010,Con,215200,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.279327754099118,0.22872102335575656,-0.09028126115933108,-0.10581899953790543,-0.32144878754134504,-1.1755354119460029,0.5920826050705789
764,60,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1.3747946009344731,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,Mn,GLQ,1163,Unf,0,89,1252,GasA,5,Y,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,4,8,Typ,1,4,1999.0,RFn,3,856,3,3,Y,0,128,0,0,180,0,0,7,2009,WD,337000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,12.727841176689147,1.5019839100039392,0.07887033492985318,0.3341739187543808,1.278194833446947,-0.8779143076498472,1.5274947961738639
765,120,30.0,9549,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1.3747946009344731,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,PConc,4,4,Av,LwQ,437,GLQ,1057,0,1494,GasA,5,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,5,6,Typ,1,4,1995.0,Fin,2,481,3,3,Y,0,30,0,0,216,0,0,4,2006,WD,270000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,12.506180941677357,0.12416299608776538,0.10311476203660482,0.48835399648426275,0.5124597972204359,-0.8448452960613855,1.2075846850428487
